Count.ID,Name,Date,State,City,Facility.Type,Staff.Confirmed,Residents.Confirmed,Staff.Deaths,Residents.Deaths,Staff.Recovered,Residents.Recovered,Staff.Tested,Residents.Tested,Staff.Negative,Residents.Negative,Staff.Pending,Residents.Pending,Staff.Quarantine,Residents.Quarantine,Residents.Population,Address,Zipcode,Zip4,County,County.FIPS,Latitude,Longitude,Notes,Website
NA,OTERO COUNTY PRISON FACILITY OCPF,2020-07-24,New Mexico,NA,Prison,1,467,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
NA,PENITENTIARY OF NEW MEXICO PNM,2020-07-24,New Mexico,NA,Prison,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
NA,ROSWELL CC RCC,2020-07-24,New Mexico,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
NA,SOUTHERN NEW MEXICO CF SNMCF,2020-07-24,New Mexico,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
NA,SPRINGER CC SCC,2020-07-24,New Mexico,NA,Prison,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
806,STATEWIDE,2020-07-24,New Mexico,NA,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
NA,WESTERN NEW MEXICO CF WNMCF,2020-07-24,New Mexico,NA,Prison,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(6/8/20) tracker seems to have been dropped from the website. (5/4/20) article reports total of four staff infections (https://www.santafenewmexican.com/news/coronavirus/three-more-prison-staffers-test-positive-for-covid-19/article_87839d28-8e37-11ea-a4f0-775741691c57.html)     (4/30/20) article reports 1 positive staff test. 8 residents tested (all negative) and 32 staff tested. ( https://www.kunm.org/post/nm-released-29-state-prisons-and-tested-just-8-prison-inmates ) -----  (4/24/20) article seems to report a nurse in a NM prison facility has tested positive, but could not access to confirm     (4/16/20) article says that 1 positive test earlier at Santa Fe County Detention Center was a false positive. Given the general lack of reporting, I am going to say that this is the one ""positive"" we have been seeing (since everyone seems to report no cases). I have reduced the number to 0 and we should perhaps consider doing so for previous observations? ( https://www.latinpost.com/articles/144847/20200416/prison-become-mass-gravesite-‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö√´‚Äö√†√∂‚Äö√†√á‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ‚Äö√†√∂‚àö¬¥‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨√Ü-new-mexico-prisoners-earn-petition.htm ) -----(4/15/20) article reports no cases inside, no mention of March case -perhaps recovered or no longer in custody? (https://www.kob.com/new-mexico-news/nm-public-defenders-office-calls-for-more-inmates-to-be-released-amid-covid-19-crisis/5701571/)     (4/6/20) article says that in early march 1 resident tested positive ( https://www.kunm.org/post/protesters-demand-prisoners-release-calling-incarceration-death-sentence-during-pandemic ) (4/2/20) gov plans to release some prisoners ( https://www.santafenewmexican.com/news/coronavirus/governor-plans-to-release-some-nonviolent-inmates-amid-virus/article_861d2d40-751f-11ea-9c49-8b9459e51409.html ).",https://cvprovider.nmhealth.org/public-dashboard.html
808,ADIRONDACK,2020-07-24,New York,FORESTVILLE,Prison,NA,1,NA,0,NA,1,NA,NA,NA,81,NA,0,NA,NA,NA,7400 STEVE OLSEN LANE,95436,NA,SONOMA,6097,38.50415,-122.86954,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
809,ALBION,2020-07-24,New York,GADSDEN,Prison,NA,0,NA,0,NA,0,NA,NA,NA,36,NA,0,NA,NA,NA,827 FORREST AVE,35901,NA,ETOWAH,1055,34.01653,-86.01236,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
810,ALTONA,2020-07-24,New York,BRISTOL,Prison,NA,0,NA,0,NA,0,NA,NA,NA,32,NA,0,NA,NA,NA,12499 NW POGO ST,32321,NA,LIBERTY,12077,30.43226,-84.97997,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
811,ATTICA,2020-07-24,New York,TEXARKANA,Prison,NA,2,NA,0,NA,2,NA,NA,NA,170,NA,0,NA,NA,NA,105 W FRONT ST,75501,5610,BOWIE,48037,33.41988,-94.04298,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
812,AUBURN,2020-07-24,New York,RALEIGH,Prison,NA,0,NA,0,NA,0,NA,NA,NA,121,NA,1,NA,NA,NA,700 BEACON LAKE DR,27610,NA,WAKE,37183,35.78894,-78.57245,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
813,BARE HILL,2020-07-24,New York,SILER CITY,Prison,NA,0,NA,0,NA,0,NA,NA,NA,74,NA,0,NA,NA,NA,560 PROGRESS BLVD.,27344,NA,CHATHAM,37037,35.72692,-79.42305,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
814,BEDFORD HILLS,2020-07-24,New York,CHARLOTTE HALL,Prison,NA,45,NA,1,NA,44,NA,NA,NA,101,NA,4,NA,NA,NA,14320 OAKS RD,20622,NA,CHARLES,24017,38.50213,-76.81152,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
815,CAPE VINCENT,2020-07-24,New York,ROCKVILLE,Prison,NA,0,NA,0,NA,0,NA,NA,NA,33,NA,0,NA,NA,NA,9925 BLACKWELL RD,20850,NA,MONTGOMERY,24031,39.1027,-77.20476,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
816,CAYUGA,2020-07-24,New York,ROME,Prison,NA,0,NA,0,NA,0,NA,NA,NA,103,NA,1,NA,NA,NA,100 MARABLE WAY,30165,NA,FLOYD,13115,34.27679,-85.20254,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
817,CLINTON,2020-07-24,New York,CUMBERLAND,Prison,NA,1,NA,0,NA,1,NA,NA,NA,274,NA,4,NA,NA,NA,13800 MCMULLEN HWY SW,21502,NA,ALLEGANY,24001,39.60874,-78.81445,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
818,COLLINS,2020-07-24,New York,DURANT,Prison,NA,1,NA,0,NA,1,NA,NA,NA,96,NA,0,NA,NA,NA,420 W EVERGREEN ST,74701,NA,BRYAN,40013,33.9929835,-96.3796646,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
819,COXSACKIE,2020-07-24,New York,SISSETON,Prison,NA,1,NA,0,NA,1,NA,NA,NA,113,NA,0,NA,NA,NA,11924 BIA HWY 700,57262,NA,ROBERTS,46109,45.5421854,-97.0613948,NA,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons
